Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2017,3,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",447,1203,149.66,WN,0.5753,146.21,WN,0.5753,146.21,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","New Orleans, LA
(29.950621, -90.074948)"
2017,2,31295,31453,"Detroit, MI","Houston, TX",1092,785,247.67,NK,0.3379,109.5,NK,0.3379,109.5,1,"Detroit, MI
(42.332916, -83.047853)","Houston, TX
(29.760803, -95.369506)"
2017,2,30977,31123,"Chicago, IL","St. Louis, MO",258,1193,199.37,WN,0.5025,192.21,WN,0.5025,192.21,1,"Chicago, IL
(41.775002, -87.696388)","St. Louis, MO
(38.630276, -90.200309)"
2017,2,30792,30977,"Buffalo, NY","Chicago, IL",474,490,199.85,AA,0.3778,203.81,WN,0.3386,196.73,1,"Buffalo, NY
(39.945422, -78.64671)","Chicago, IL
(41.775002, -87.696388)"
2017,1,32211,33342,"Las Vegas, NV","Milwaukee, WI",1524,851,190.65,WN,0.71,203.51,F9,0.1938,106.87,1,"Las Vegas, NV
(36.169202, -115.140597)","Milwaukee, WI
(43.041072, -87.909421)"
2017,2,31295,31123,"Detroit, MI","St. Louis, MO",440,474,220.82,DL,0.5893,237.26,WN,0.3873,193.96,1,"Detroit, MI
(42.332916, -83.047853)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",912,193,265.74,DL,0.4016,273.25,WN,0.2545,241.33,1,"Little Rock, AR
(34.748745, -92.275105)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,3,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",850,352,279.1,DL,0.5026,278.33,DL,0.5026,278.33,1,"Madison, WI
(43.073926, -89.385244)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,2,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",1797,1452,293.22,WN,0.4558,276.14,WN,0.4558,276.14,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Nashville, TN
(36.166687, -86.779932)"
2017,3,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,763,281.22,WN,0.4749,268.52,WN,0.4749,268.52,1,"Nashville, TN
(36.166687, -86.779932)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,1,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1785,297.43,AA,0.566,368.83,NK,0.1286,125.67,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Philadelphia, PA
(39.951061, -75.16562)"
2017,3,30325,33198,"Denver, CO","Kansas City, MO",533,1272,148.64,WN,0.6794,153.62,WN,0.6794,153.62,1,"Denver, CO
(39.738453, -104.984853)","Kansas City, MO
(39.099792, -94.578559)"
2017,3,31066,31123,"Columbus, OH","St. Louis, MO",409,186,202.79,WN,0.9228,199.3,UA,0.0181,191.29,1,"Columbus, OH
(39.962649, -82.996216)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,176,321.7,WN,0.3866,271.96,WN,0.3866,271.96,1,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,3,34614,33214,"Salt Lake City, UT","San Antonio, TX",1087,238,234.5,DL,0.5036,252.29,WN,0.286,222.21,1,"Salt Lake City, UT
(40.758478, -111.888142)","San Antonio, TX
(29.425173, -98.494599)"
2017,2,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",549,274,216.79,UA,0.302,229.79,G4,0.2116,88.87,1,"Savannah, GA
(40.115007, -111.654713)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,30397,31123,"Atlanta, GA (Metropolitan Area)","St. Louis, MO",484,795,184.72,DL,0.5812,193.4,WN,0.3957,172.05,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","St. Louis, MO
(38.630276, -90.200309)"
2017,3,33342,33570,"Milwaukee, WI","San Diego, CA",1739,253,238.35,WN,0.6254,235.58,DL,0.2174,234.82,1,"Milwaukee, WI
(43.041072, -87.909421)","San Diego, CA
(32.71576, -117.163817)"
2017,3,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,1648,180.9,AA,0.4376,191.66,NK,0.1395,91.68,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Detroit, MI
(42.332916, -83.047853)"
2017,3,30529,31650,"Hartford, CT","Minneapolis/St. Paul, MN",1050,344,289.17,DL,0.8187,294.23,WN,0.1006,240.62,1,"Hartford, CT
(41.765775, -72.673356)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2017,2,33192,30559,"Sacramento, CA","Seattle, WA",605,1489,156.22,AS,0.5168,153.2,AS,0.5168,153.2,1,"Sacramento, CA
(38.582087, -121.50012)","Seattle, WA
(47.603229, -122.33028)"
2017,2,33044,32467,"Louisville, KY","Miami, FL (Metropolitan Area)",910,237,245.4,AA,0.3903,290.05,G4,0.1879,93.24,1,"Louisville, KY
(38.256078, -85.751569)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2017,2,30397,33198,"Atlanta, GA (Metropolitan Area)","Kansas City, MO",692,935,168.57,DL,0.5773,178.29,WN,0.3539,162.51,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Kansas City, MO
(39.099792, -94.578559)"
2017,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,1628,199.75,DL,0.2867,202.97,WN,0.2256,174.55,1,"Nashville, TN
(36.166687, -86.779932)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,2,31638,30559,"Fresno, CA","Seattle, WA",748,250,210.94,AS,0.9402,210.7,UA,0.0172,189.18,1,"Fresno, CA
(36.731654, -119.785856)","Seattle, WA
(47.603229, -122.33028)"
2017,1,31057,30325,"Charlotte, NC","Denver, CO",1337,586,253.61,AA,0.5373,276.79,DL,0.2438,173.45,1,"Charlotte, NC
(35.222936, -80.840161)","Denver, CO
(39.738453, -104.984853)"
2017,3,32211,34716,"Las Vegas, NV","Stockton, CA",359,313,81.3,G4,1,81.3,G4,1,81.3,1,"Las Vegas, NV
(36.169202, -115.140597)","Stockton, CA
(37.957541, -121.292451)"
2017,3,31295,33214,"Detroit, MI","San Antonio, TX",1214,246,260.61,DL,0.5489,292.05,AA,0.1545,217.76,1,"Detroit, MI
(42.332916, -83.047853)","San Antonio, TX
(29.425173, -98.494599)"
2017,2,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",528,195,191.47,WN,0.5705,161.51,WN,0.5705,161.51,1,"Grand Rapids, MI
(47.925705, -97.036068)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",1976,287,307.29,AA,0.5718,310.04,WN,0.1781,286.98,1,"Tucson, AZ
(35.167852, -103.726151)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,5856,140.87,WN,0.4465,146.58,AA,0.1052,119.98,1,"Denver, CO
(39.738453, -104.984853)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,3,30397,33851,"Atlanta, GA (Metropolitan Area)","Oklahoma City, OK",761,254,244.22,DL,0.8149,244.62,WN,0.1123,230.81,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Oklahoma City, OK
(35.468494, -97.521264)"
2017,3,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",952,3435,150.88,DL,0.5305,174.21,B6,0.2501,113.79,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)"
2017,1,30529,31453,"Hartford, CT","Houston, TX",1519,158,341.06,UA,0.2949,364.28,WN,0.2037,288.97,1,"Hartford, CT
(41.765775, -72.673356)","Houston, TX
(29.760803, -95.369506)"
2017,1,30198,31123,"Pittsburgh, PA","St. Louis, MO",554,193,189.28,WN,0.7167,176.98,WN,0.7167,176.98,1,"Pittsburgh, PA
(40.442169, -79.994945)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,30140,31454,"Albuquerque, NM","Orlando, FL",1553,160,252.78,WN,0.571,255.34,AA,0.2639,231.34,1,"Albuquerque, NM
(35.084248, -106.649241)","Orlando, FL
(28.538331, -81.378879)"
2017,1,31057,33198,"Charlotte, NC","Kansas City, MO",808,223,255.79,AA,0.7474,266.08,DL,0.1408,220.65,1,"Charlotte, NC
(35.222936, -80.840161)","Kansas City, MO
(39.099792, -94.578559)"
2017,1,30977,31454,"Chicago, IL","Orlando, FL",1005,4438,157.43,WN,0.3476,156.97,WN,0.3476,156.97,1,"Chicago, IL
(41.775002, -87.696388)","Orlando, FL
(28.538331, -81.378879)"
2017,3,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",1048,398,183.38,WN,0.6626,191.98,G4,0.1391,79.32,1,"Kansas City, MO
(39.099792, -94.578559)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2017,1,30977,32600,"Chicago, IL","Little Rock, AR",552,161,262.12,AA,0.5273,266.92,WN,0.1615,234.65,1,"Chicago, IL
(41.775002, -87.696388)","Little Rock, AR
(34.748745, -92.275105)"
2017,3,32337,34100,"Indianapolis, IN","Philadelphia, PA",588,336,311.31,AA,0.8507,321.49,WN,0.0388,222.6,1,"Indianapolis, IN
(39.76845, -86.156212)","Philadelphia, PA
(39.951061, -75.16562)"
2017,2,31453,34614,"Houston, TX","Salt Lake City, UT",1214,480,300.21,UA,0.3579,321.88,WN,0.1497,296.39,1,"Houston, TX
(29.760803, -95.369506)","Salt Lake City, UT
(40.758478, -111.888142)"
2017,2,33495,31123,"New Orleans, LA","St. Louis, MO",604,280,242.7,WN,0.8604,238.26,WN,0.8604,238.26,1,"New Orleans, LA
(29.950621, -90.074948)","St. Louis, MO
(38.630276, -90.200309)"
2017,2,33198,33214,"Kansas City, MO","San Antonio, TX",706,287,184.43,WN,0.7747,175.49,WN,0.7747,175.49,1,"Kansas City, MO
(39.099792, -94.578559)","San Antonio, TX
(29.425173, -98.494599)"
2017,2,31267,31703,"Dayton, OH","New York City, NY (Metropolitan Area)",590,285,190.48,AA,0.5798,182.01,DL,0.1781,179.12,1,"Dayton, OH
(39.760982, -84.192203)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,329,224.7,AA,0.5294,232.61,UA,0.1026,211.03,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2017,3,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",248,1194,185.12,WN,0.621,184.27,WN,0.621,184.27,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","San Antonio, TX
(29.425173, -98.494599)"
2017,2,30397,34576,"Atlanta, GA (Metropolitan Area)","Rochester, NY",749,263,214.08,DL,0.8668,214.1,WN,0.0426,197.82,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Rochester, NY
(43.155708, -77.612547)"
2017,2,33105,34082,"Cincinnati, OH","Punta Gorda, FL",850,264,87.71,G4,1,87.71,G4,1,87.71,1,"Cincinnati, OH
(39.104427, -84.513808)","Punta Gorda, FL
(40.881194, -88.628678)"
2017,1,30325,30436,"Denver, CO","Tucson, AZ",639,374,201.8,WN,0.5657,196.72,WN,0.5657,196.72,1,"Denver, CO
(39.738453, -104.984853)","Tucson, AZ
(35.167852, -103.726151)"
2017,2,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",426,261,205.25,AA,0.6569,202.03,UA,0.111,193.45,1,"Greenville/Spartanburg, SC
(44.513288, -88.013256)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,2956,324.73,UA,0.3574,376.19,B6,0.2718,298.05,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,3,30423,32337,"Austin, TX","Indianapolis, IN",919,211,205.38,WN,0.3285,231.84,G4,0.2039,76.74,1,"Austin, TX
(30.264979, -97.746598)","Indianapolis, IN
(39.76845, -86.156212)"
2017,3,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,189,121.14,G4,0.7352,88.54,G4,0.7352,88.54,1,"Bellingham, WA
(41.698264, -88.077915)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,2,33342,31454,"Milwaukee, WI","Orlando, FL",1066,1096,153.51,WN,0.6739,167.13,F9,0.2298,90.9,1,"Milwaukee, WI
(43.041072, -87.909421)","Orlando, FL
(28.538331, -81.378879)"
2017,3,33198,33495,"Kansas City, MO","New Orleans, LA",689,222,194.55,WN,0.8238,190.69,WN,0.8238,190.69,1,"Kansas City, MO
(39.099792, -94.578559)","New Orleans, LA
(29.950621, -90.074948)"
2017,3,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",599,2439,138.23,DL,0.5328,143.47,WN,0.2914,120.31,1,"Salt Lake City, UT
(40.758478, -111.888142)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2017,1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,178,257.83,AA,0.7852,270.8,WN,0.0791,193.68,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Des Moines, IA
(41.588822, -93.620309)"
2017,2,30977,34685,"Chicago, IL","Savannah, GA",773,188,322.28,UA,0.6424,325.77,AA,0.1365,305.82,1,"Chicago, IL
(41.775002, -87.696388)","Savannah, GA
(40.115007, -111.654713)"
2017,1,30466,30559,"Phoenix, AZ","Seattle, WA",1107,2990,150.84,AS,0.3751,164.36,WN,0.2452,128.35,1,"Phoenix, AZ
(30.406931, -87.217578)","Seattle, WA
(47.603229, -122.33028)"
2017,1,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,401,206.47,DL,0.8794,206.68,WN,0.0346,193.54,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2017,3,30397,31986,"Atlanta, GA (Metropolitan Area)","Grand Rapids, MI",640,321,236.51,DL,0.9037,238.91,WN,0.0519,179.5,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Grand Rapids, MI
(47.925705, -97.036068)"
2017,2,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",237,439,158,AA,0.5249,165.25,WN,0.4654,150.02,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Tulsa, OK
(61.096484, -160.967455)"
2017,1,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",862,169,266.63,AA,0.6787,276.76,WN,0.1357,216.83,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Greenville/Spartanburg, SC
(44.513288, -88.013256)"
2017,1,32337,31454,"Indianapolis, IN","Orlando, FL",829,1160,168.31,WN,0.7274,167.58,WN,0.7274,167.58,1,"Indianapolis, IN
(39.76845, -86.156212)","Orlando, FL
(28.538331, -81.378879)"
2017,2,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",433,369,148.03,AS,0.9705,148.21,UA,0.0185,133.45,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Santa Rosa, CA
(38.439698, -122.715642)"
2017,2,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1077,5169,190.17,B6,0.4689,190.53,UA,0.2344,179.1,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
2017,1,30325,33214,"Denver, CO","San Antonio, TX",794,693,186.16,WN,0.5475,188.03,F9,0.1448,106.52,1,"Denver, CO
(39.738453, -104.984853)","San Antonio, TX
(29.425173, -98.494599)"
2017,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",1814,766,263.59,WN,0.3687,245.13,WN,0.3687,245.13,1,"Indianapolis, IN
(39.76845, -86.156212)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,3,30615,32211,"El Paso, TX","Las Vegas, NV",583,345,157.26,WN,0.7705,164.14,G4,0.1302,84.87,1,"El Paso, TX
(31.76006, -106.492257)","Las Vegas, NV
(36.169202, -115.140597)"
2017,3,30325,33851,"Denver, CO","Oklahoma City, OK",495,517,169.79,WN,0.5525,164.06,WN,0.5525,164.06,1,"Denver, CO
(39.738453, -104.984853)","Oklahoma City, OK
(35.468494, -97.521264)"
2017,1,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",285,541,155.33,DL,0.5075,159.91,B6,0.3517,138.64,1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Rochester, NY
(43.155708, -77.612547)"
2017,3,34614,33570,"Salt Lake City, UT","San Diego, CA",626,1062,136.8,DL,0.6238,143.24,AS,0.1526,113.18,1,"Salt Lake City, UT
(40.758478, -111.888142)","San Diego, CA
(32.71576, -117.163817)"
2017,3,30158,31454,"Atlantic City, NJ","Orlando, FL",852,349,77.84,NK,1,77.84,NK,1,77.84,1,"Atlantic City, NJ
(33.748547, -84.391502)","Orlando, FL
(28.538331, -81.378879)"
2017,2,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",666,2354,175.06,DL,0.4521,199.67,WN,0.1463,139.47,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Philadelphia, PA
(39.951061, -75.16562)"
2017,3,34100,30198,"Philadelphia, PA","Pittsburgh, PA",268,341,299.3,AA,0.9828,299.76,AA,0.9828,299.76,1,"Philadelphia, PA
(39.951061, -75.16562)","Pittsburgh, PA
(40.442169, -79.994945)"
2017,2,30140,31453,"Albuquerque, NM","Houston, TX",759,294,261.95,WN,0.6881,252.21,WN,0.6881,252.21,1,"Albuquerque, NM
(35.084248, -106.649241)","Houston, TX
(29.760803, -95.369506)"
2017,1,34262,30559,"Palm Springs, CA","Seattle, WA",987,785,190.85,AS,0.8071,188.88,AS,0.8071,188.88,1,"Palm Springs, CA
(33.830302, -116.546843)","Seattle, WA
(47.603229, -122.33028)"
2017,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,637,228.36,WN,0.5929,220.3,WN,0.5929,220.3,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","El Paso, TX
(31.76006, -106.492257)"
2017,3,30194,31884,"Dallas/Fort Worth, TX","Spokane, WA",1486,186,251.08,AA,0.4501,266.95,WN,0.1563,237.54,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Spokane, WA
(47.658999, -117.425022)"
2017,2,30397,34057,"Atlanta, GA (Metropolitan Area)","Portland, OR",2172,548,313.99,DL,0.6514,344.45,AS,0.1156,247.65,1,"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)","Portland, OR
(45.516018, -122.681425)"
2017,1,30977,33198,"Chicago, IL","Kansas City, MO",405,1209,191.3,WN,0.5472,185.12,WN,0.5472,185.12,1,"Chicago, IL
(41.775002, -87.696388)","Kansas City, MO
(39.099792, -94.578559)"
2017,3,32337,30466,"Indianapolis, IN","Phoenix, AZ",1488,427,231.94,WN,0.4803,226.06,WN,0.4803,226.06,1,"Indianapolis, IN
(39.76845, -86.156212)","Phoenix, AZ
(30.406931, -87.217578)"
2017,3,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",869,1411,183.7,DL,0.3571,193.87,B6,0.351,153.61,1,"Jacksonville, FL
(30.325968, -81.65676)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2017,1,30325,31123,"Denver, CO","St. Louis, MO",770,916,172.12,WN,0.7154,176.64,F9,0.1408,106.73,1,"Denver, CO
(39.738453, -104.984853)","St. Louis, MO
(38.630276, -90.200309)"
2017,1,32211,33244,"Las Vegas, NV","Memphis, TN",1416,248,228.51,G4,0.2858,106.66,G4,0.2858,106.66,1,"Las Vegas, NV
(36.169202, -115.140597)","Memphis, TN
(35.143378, -90.052136)"
2017,3,32211,30559,"Las Vegas, NV","Seattle, WA",867,3097,137.63,AS,0.6105,138.44,AS,0.6105,138.44,1,"Las Vegas, NV
(36.169202, -115.140597)","Seattle, WA
(47.603229, -122.33028)"
2017,3,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,323,187.07,WN,0.542,179.74,WN,0.542,179.74,1,"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)","Orlando, FL
(28.538331, -81.378879)"
2017,3,32211,30928,"Las Vegas, NV","Wichita, KS",986,224,143.72,WN,0.5002,166.93,G4,0.3525,84.91,1,"Las Vegas, NV
(36.169202, -115.140597)","Wichita, KS
(39.960481, -75.605214)"
2017,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,670,220.82,AA,0.4766,234.92,WN,0.374,184.06,1,"Memphis, TN
(35.143378, -90.052136)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2017,2,31714,31123,"Fort Myers, FL","St. Louis, MO",979,331,203.46,WN,0.7486,213.22,F9,0.1056,85.84,1,"Fort Myers, FL
(40.253979, -103.801495)","St. Louis, MO
(38.630276, -90.200309)"
2017,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,865,274.67,DL,0.5693,300.09,B6,0.1919,211.2,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Salt Lake City, UT
(40.758478, -111.888142)"
2017,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,3320,205.05,UA,0.4509,233.25,WN,0.32,184.88,1,"Houston, TX
(29.760803, -95.369506)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2017,1,32337,34100,"Indianapolis, IN","Philadelphia, PA",588,289,301.75,AA,0.8068,315.73,UA,0.0576,235.99,1,"Indianapolis, IN
(39.76845, -86.156212)","Philadelphia, PA
(39.951061, -75.16562)"
2017,1,32211,33495,"Las Vegas, NV","New Orleans, LA",1500,572,185.54,WN,0.5635,213.72,NK,0.3383,95.36,1,"Las Vegas, NV
(36.169202, -115.140597)","New Orleans, LA
(29.950621, -90.074948)"
2017,3,31066,32211,"Columbus, OH","Las Vegas, NV",1771,647,178.14,WN,0.526,214.21,F9,0.3553,95.89,1,"Columbus, OH
(39.962649, -82.996216)","Las Vegas, NV
(36.169202, -115.140597)"
2017,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,514,300.75,DL,0.7266,320.09,AA,0.1673,259.82,1,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cincinnati, OH
(39.104427, -84.513808)"
2017,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,1972,223.34,AA,0.5311,239.35,AS,0.3062,199.96,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Seattle, WA
(47.603229, -122.33028)"
2017,2,31123,33195,"St. Louis, MO","Tampa, FL (Metropolitan Area)",869,456,220.95,WN,0.817,216.29,WN,0.817,216.29,1,"St. Louis, MO
(38.630276, -90.200309)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2017,2,30466,34057,"Phoenix, AZ","Portland, OR",1009,1629,157.74,WN,0.3764,158.32,AS,0.2211,157.92,1,"Phoenix, AZ
(30.406931, -87.217578)","Portland, OR
(45.516018, -122.681425)"
2017,3,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",862,191,271.96,AA,0.5636,303.33,WN,0.1443,204.43,1,"Dallas/Fort Worth, TX
(40.11086, -77.035636)","Greenville/Spartanburg, SC
(44.513288, -88.013256)"
2017,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",1211,841,251.38,WN,0.4431,242.01,WN,0.4431,242.01,1,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","San Antonio, TX
(29.425173, -98.494599)"
2017,1,33244,34100,"Memphis, TN","Philadelphia, PA",875,171,289.85,AA,0.755,294.74,DL,0.1943,270.13,1,"Memphis, TN
(35.143378, -90.052136)","Philadelphia, PA
(39.951061, -75.16562)"
2017,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,4847,171.74,AA,0.426,186.35,UA,0.2315,171.23,1,"Chicago, IL
(41.775002, -87.696388)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2017,2,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",2330,320,328.18,AA,0.3719,333.87,WN,0.2311,301.06,1,"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)","San Diego, CA
(32.71576, -117.163817)"
2017,2,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1306,732,206.54,DL,0.6077,235.74,NK,0.11,87.48,1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
